1.817841529846191406e-01,4.411430358886718750e-01,9.358677864074707031e-01,1.767735481262207031e+00,1.159774780273437500e+00,1.227290630340576172e+00
1.798373699188232422e+00,9.746937751770019531e-01,9.723668098449707031e-01,3.820996761322021484e+00,1.943526268005371094e-01,2.602505683898925781e-01
1.347818374633789062e-01,3.154931068420410156e-01,1.187987804412841797e+00,4.535901546478271484e+00,1.349320411682128906e-01,6.736779212951660156e-01
2.749049663543701172e+00,2.557663440704345703e+00,1.885748863220214844e+00,3.997236013412475586e+00,2.233281612396240234e+00,1.393350362777709961e+00
8.161783218383789062e-02,2.734394073486328125e-01,4.721452713012695312e+00,7.945374488830566406e+00,1.671932697296142578e+00,1.144136905670166016e+00
5.726475715637207031e-01,1.826400279998779297e+00,1.163491725921630859e+00,5.405527114868164062e+00,3.957701206207275391e+00,3.142975568771362305e-01
9.917440414428710938e-01,6.051001548767089844e-01,1.080805301666259766e+00,8.563629150390625000e+00,3.826123237609863281e+00,9.276242256164550781e-01
2.798758983612060547e+00,4.517984390258789062e-02,1.334745407104492188e+00,4.430084228515625000e-01,1.376449584960937500e+00,1.296043395996093750e+00
8.988499641418457031e-01,1.097043037414550781e+00,2.632561206817626953e+00,3.073291063308715820e+00,4.475293159484863281e-01,2.082123756408691406e-01
2.777218818664550781e-01,6.626164913177490234e-01,1.434395790100097656e+00,7.455896854400634766e+00,1.142851829528808594e+00,1.553864240646362305e+00
7.854385375976562500e-01,7.643938064575195312e-02,2.677457332611083984e+00,5.453067302703857422e+00,2.609724044799804688e+00,8.678083419799804688e-01
2.776141166687011719e-01,7.742276191711425781e-01,1.120501041412353516e+00,6.827973842620849609e+00,1.710782527923583984e+00,1.117210388183593750e+00
1.271513938903808594e+00,2.448753833770751953e+00,2.978588104248046875e+00,1.662342071533203125e+00,2.713086605072021484e+00,1.245360374450683594e-01
3.970823287963867188e-01,8.092684745788574219e-01,2.866203308105468750e+00,7.068267822265625000e+00,3.747659206390380859e+00,4.162049293518066406e-01
1.189765453338623047e+00,4.192397594451904297e-01,1.107764720916748047e+00,6.382448196411132812e+00,1.460486888885498047e+00,6.140761375427246094e-01
1.346236705780029297e+00,2.897582054138183594e-01,1.705025672912597656e+00,5.266731262207031250e+00,1.365921020507812500e+00,1.529848337173461914e+00
3.730249404907226562e-02,1.272723674774169922e+00,9.815073013305664062e-01,7.230084419250488281e+00,5.761690139770507812e-01,2.321575403213500977e+00
1.327085018157958984e+00,4.293541908264160156e-01,1.507363796234130859e+00,3.402341604232788086e+00,2.281449794769287109e+00,1.753650665283203125e+00
8.360490798950195312e-01,1.463876247406005859e+00,1.746740341186523438e-01,2.478646993637084961e+00,1.371720790863037109e+00,1.048548698425292969e+00
1.093130111694335938e-01,1.532649993896484375e+00,8.216190338134765625e-02,3.336750507354736328e+00,8.889830112457275391e-01,6.713547706604003906e-01
4.329295158386230469e-01,1.391761302947998047e+00,1.701162815093994141e+00,7.354168891906738281e+00,2.677984237670898438e-01,5.103278160095214844e-01
8.391761779785156250e-01,1.084818363189697266e+00,9.555125236511230469e-01,3.795586109161376953e+00,3.803963661193847656e-01,2.189252376556396484e-01
3.416604995727539062e-01,2.101251125335693359e+00,1.275021553039550781e+00,3.805337905883789062e+00,1.013371944427490234e+00,2.773380279541015625e-01
9.736247062683105469e-01,1.006125926971435547e+00,5.175732612609863281e+00,6.344851493835449219e+00,1.387652873992919922e+00,3.611769676208496094e-01
5.171365737915039062e-01,6.453857421875000000e-01,5.253590583801269531e+00,7.699084281921386719e-02,5.466215610504150391e-01,1.045216560363769531e+00
6.099133491516113281e-01,7.335269451141357422e-01,1.435961723327636719e-01,5.721733570098876953e+00,1.288784503936767578e+00,2.128706455230712891e+00
1.381293296813964844e+00,1.193542480468750000e-01,2.424754142761230469e+00,3.201042890548706055e+00,1.948749065399169922e+00,1.752733945846557617e+00
