1.419888734817504883e-01,1.812405586242675781e-01,2.485103607177734375e-01,4.737665355205535889e-01,1.995189785957336426e-01
1.478049755096435547e-01,1.085644364356994629e-01,1.092261075973510742e-01,1.172733306884765625e-02,2.753837704658508301e-01
8.472442626953125000e-03,1.780209541320800781e-01,2.916204929351806641e-01,3.485230207443237305e-01,1.305563449859619141e-01
1.984792947769165039e-02,7.625097036361694336e-02,3.305683732032775879e-01,2.884714603424072266e-01,1.421908736228942871e-01
9.374153614044189453e-02,2.380033135414123535e-01,1.051596105098724365e-01,0.000000000000000000e+00,3.112502694129943848e-01
6.535822153091430664e-02,2.507321834564208984e-01,1.326206326484680176e-01,5.703026056289672852e-02,5.047401189804077148e-01
1.374384164810180664e-01,8.965677022933959961e-02,1.822907924652099609e-01,9.876847267150878906e-03,1.187760531902313232e-01
3.872240781784057617e-01,1.362850069999694824e-01,1.412374973297119141e-01,9.260070323944091797e-02,6.826305389404296875e-02
1.360889673233032227e-01,2.112876772880554199e-01,4.964923858642578125e-02,1.351402997970581055e-01,1.999999880790710449e-01
1.065642833709716797e-01,1.072714924812316895e-01,2.027809917926788330e-01,1.920711994171142578e-02,1.967476010322570801e-01
1.382416486740112305e-01,1.471759080886840820e-01,3.498075604438781738e-01,1.758612394332885742e-01,5.122005939483642578e-02
2.310589551925659180e-01,1.449092030525207520e-01,2.429397106170654297e-01,6.416109204292297363e-01,3.287278711795806885e-01
6.127595901489257812e-03,9.896665811538696289e-02,1.459001302719116211e-01,3.736113309860229492e-01,3.671348094940185547e-03
1.459140777587890625e-01,3.568190336227416992e-02,1.891233623027801514e-01,3.054803013801574707e-01,1.786812841892242432e-01
1.190780401229858398e-01,7.327377796173095703e-02,1.232796311378479004e-01,1.390049457550048828e-01,5.982470512390136719e-02
2.590990066528320312e-02,1.378554105758666992e-02,1.756166517734527588e-01,9.045112133026123047e-02,8.583933115005493164e-02
1.762214899063110352e-01,6.974208354949951172e-02,2.157400846481323242e-01,1.349840164184570312e-01,1.999999880790710449e-01
3.547356128692626953e-01,7.760524749755859375e-04,2.113842964172363281e-02,2.100392580032348633e-01,9.650784730911254883e-02
9.758019447326660156e-02,4.606255590915679932e-01,2.491823434829711914e-01,2.257542610168457031e-01,2.495622634887695312e-02
1.626229286193847656e-01,8.327066898345947266e-03,6.556648015975952148e-02,1.392473280429840088e-01,2.545153200626373291e-01
1.310335397720336914e-01,2.384751439094543457e-01,2.579611539840698242e-01,8.813261985778808594e-02,3.854879736900329590e-01
2.351822853088378906e-01,3.138972520828247070e-01,3.382313549518585205e-01,1.721140146255493164e-01,2.174009680747985840e-01
2.321920394897460938e-01,1.956846714019775391e-01,2.147583961486816406e-01,3.880102634429931641e-01,3.916028439998626709e-01
7.243669033050537109e-02,1.094253063201904297e-01,1.332011818885803223e-01,5.259989500045776367e-01,1.102538108825683594e-01
2.273537516593933105e-01,2.112686634063720703e-03,8.342260122299194336e-02,2.014422416687011719e-02,1.669486761093139648e-01
1.041427254676818848e-01,7.891863584518432617e-02,3.477394580841064453e-03,2.351146340370178223e-01,4.491916298866271973e-02
2.094540596008300781e-01,1.263590455055236816e-01,4.895234107971191406e-02,1.733145713806152344e-01,5.325949192047119141e-01
6.735193729400634766e-02,1.858978867530822754e-01,1.855767369270324707e-01,2.738775610923767090e-01,9.945499897003173828e-02
2.948417663574218750e-01,9.551039338111877441e-02,1.980420351028442383e-01,9.565174579620361328e-03,1.412561833858489990e-01
1.680020689964294434e-01,2.190953493118286133e-02,1.488146781921386719e-01,9.627401828765869141e-03,5.181245803833007812e-01
2.500000000000000000e-01,2.236887812614440918e-01,3.173505961894989014e-01,2.894581556320190430e-01,1.224403977394104004e-01
6.763845682144165039e-02,3.687047958374023438e-02,1.987364590167999268e-01,9.377974271774291992e-02,7.264697551727294922e-02
5.731284618377685547e-02,8.434331417083740234e-02,5.593162775039672852e-02,2.545461654663085938e-01,6.370329856872558594e-02
1.297519207000732422e-01,1.862411499023437500e-01,3.848951756954193115e-01,1.396306753158569336e-01,1.410195529460906982e-01
1.707910299301147461e-01,2.235865592956542969e-01,1.863360852003097534e-01,5.115568637847900391e-02,4.375923275947570801e-01
2.906143069267272949e-01,5.076205730438232422e-02,2.643520236015319824e-01,2.451035976409912109e-01,2.517930865287780762e-01
1.472957134246826172e-01,1.634186506271362305e-02,7.755616307258605957e-02,1.321341395378112793e-01,7.278597354888916016e-02
1.580497026443481445e-01,9.090048074722290039e-02,6.798410415649414062e-02,2.532316446304321289e-01,8.685189485549926758e-02
8.816105127334594727e-02,6.562610268592834473e-01,4.756000638008117676e-02,2.771943807601928711e-02,4.970401525497436523e-02
2.727911472320556641e-01,7.707566022872924805e-02,2.404011487960815430e-01,1.851693391799926758e-01,1.926190853118896484e-01
9.019684791564941406e-02,3.644917011260986328e-01,2.038121223449707031e-02,1.713109016418457031e-01,2.582094371318817139e-01
1.062222123146057129e-01,6.372874975204467773e-02,1.121900081634521484e-01,2.191674709320068359e-02,2.308756113052368164e-03
7.225173711776733398e-02,7.343333959579467773e-02,1.216512918472290039e-01,2.645385265350341797e-02,3.630483150482177734e-02
4.316338300704956055e-01,6.168174743652343750e-02,8.488029241561889648e-02,5.477679967880249023e-01,1.281002163887023926e-01
7.782542705535888672e-02,1.231247782707214355e-01,7.347264885902404785e-02,1.503442525863647461e-01,1.268865466117858887e-01
1.451206803321838379e-01,1.479265093803405762e-01,1.105552911758422852e-01,3.906062841415405273e-01,5.954332351684570312e-01
1.519209146499633789e-01,1.178198456764221191e-01,9.793722629547119141e-02,1.611023545265197754e-01,8.737525343894958496e-02
7.455527782440185547e-02,1.144180893898010254e-01,3.572282791137695312e-01,8.103609085083007812e-03,4.727704524993896484e-01
4.780369997024536133e-02,5.788195133209228516e-02,7.266527414321899414e-02,1.689226627349853516e-01,6.140947341918945312e-03
2.983701229095458984e-02,2.222024798393249512e-01,9.775301814079284668e-02,2.550936937332153320e-01,1.122052669525146484e-01
2.432657480239868164e-01,2.896982431411743164e-02,1.833647489547729492e-02,1.797949075698852539e-01,7.030677795410156250e-02
9.552788734436035156e-02,2.256203889846801758e-01,1.531762480735778809e-01,3.466320037841796875e-01,1.624619960784912109e-02
2.686059474945068359e-01,2.199723124504089355e-01,6.310129165649414062e-02,3.150401115417480469e-01,2.885308861732482910e-01
1.761081218719482422e-01,1.845324039459228516e-02,9.027178585529327393e-02,1.349333524703979492e-01,5.190799832344055176e-01
1.107033491134643555e-01,1.891170740127563477e-01,1.531779766082763672e-01,8.408701419830322266e-02,3.869739174842834473e-01
1.274987459182739258e-01,9.536379575729370117e-02,2.337960004806518555e-01,2.448416948318481445e-01,2.995860576629638672e-02
1.976724267005920410e-01,3.122792243957519531e-01,6.795549392700195312e-02,2.092380523681640625e-01,5.638738870620727539e-01
2.264919877052307129e-01,1.496189832687377930e-01,2.296346426010131836e-02,1.028652787208557129e-01,1.131312847137451172e-01
1.903239488601684570e-01,1.359133720397949219e-01,8.190920948982238770e-02,1.073925495147705078e-01,3.609741926193237305e-01
4.555100202560424805e-02,2.625046968460083008e-01,2.267998456954956055e-02,2.285683155059814453e-02,3.359983563423156738e-01
5.364775657653808594e-02,2.437379956245422363e-02,5.849993228912353516e-02,4.852796196937561035e-01,4.297146201133728027e-02
1.260234117507934570e-01,1.421824097633361816e-01,6.059461832046508789e-01,7.055141925811767578e-01,1.204919815063476562e-01
5.194544792175292969e-02,3.767461776733398438e-01,4.150074720382690430e-01,3.132240772247314453e-01,1.375740170478820801e-01
7.210373878479003906e-02,1.363516449928283691e-01,3.257513046264648438e-02,2.538093924522399902e-01,3.804696798324584961e-01
9.559741616249084473e-02,6.205993890762329102e-02,5.910474061965942383e-02,2.097659707069396973e-01,4.518586993217468262e-01
1.846697628498077393e-01,6.230020523071289062e-02,2.837566733360290527e-01,3.011365532875061035e-01,3.415954709053039551e-01
5.032315850257873535e-02,1.293576955795288086e-01,2.819264233112335205e-01,1.739585399627685547e-02,1.554655432701110840e-01
2.253069877624511719e-01,7.089424133300781250e-02,1.213831901550292969e-01,1.910445690155029297e-01,4.744881391525268555e-02
7.275712490081787109e-02,1.650249361991882324e-01,4.191495776176452637e-01,1.867189407348632812e-01,1.140403747558593750e-01
