2.271258831024169922e-02,3.520970344543457031e-01,2.248995900154113770e-01,1.195206046104431152e-01,6.473690271377563477e-02
7.300257682800292969e-03,1.440399885177612305e-02,1.585649847984313965e-01,5.655795335769653320e-03,2.619659900665283203e-02
1.801991462707519531e-02,2.022528648376464844e-02,1.850305795669555664e-01,8.902758359909057617e-02,1.567485928535461426e-02
1.329939365386962891e-01,1.587908864021301270e-01,1.244308948516845703e-01,1.804243326187133789e-01,9.212344884872436523e-03
1.379308700561523438e-01,2.031246423721313477e-01,2.924444973468780518e-01,1.139913201332092285e-01,2.943545281887054443e-01
1.591290235519409180e-01,3.050930500030517578e-01,8.196574449539184570e-02,2.924025058746337891e-02,4.827712178230285645e-01
1.682126522064208984e-01,7.819473743438720703e-02,3.015077710151672363e-01,1.334003806114196777e-01,2.061047255992889404e-01
2.843204736709594727e-01,4.635292291641235352e-02,1.770573854446411133e-01,6.017482280731201172e-02,4.661983251571655273e-02
2.288048267364501953e-01,2.186260223388671875e-01,2.235555648803710938e-02,2.856439352035522461e-02,2.138381004333496094e-01
2.864885330200195312e-02,6.314527988433837891e-02,1.174536645412445068e-01,5.169153213500976562e-02,3.464175760746002197e-01
5.647855997085571289e-02,1.441023349761962891e-01,6.114056706428527832e-01,9.477901458740234375e-02,1.232817769050598145e-01
6.359422206878662109e-02,5.838990211486816406e-03,9.472864866256713867e-02,2.484498023986816406e-01,1.585615873336791992e-01
2.223187685012817383e-01,3.962510824203491211e-02,1.203076243400573730e-01,1.740134358406066895e-01,1.540789008140563965e-01
1.710314154624938965e-01,9.747546911239624023e-02,5.114048719406127930e-02,5.375637412071228027e-01,1.091849207878112793e-01
2.894806861877441406e-02,7.019186019897460938e-02,1.251918077468872070e-02,1.087402105331420898e-01,1.340983510017395020e-01
1.194461584091186523e-01,8.807897567749023438e-03,3.413230180740356445e-02,2.916043996810913086e-02,4.303273558616638184e-02
1.522490978240966797e-01,1.410587430000305176e-01,7.092034816741943359e-02,2.091358602046966553e-01,2.009881138801574707e-01
2.355386018753051758e-01,1.488944292068481445e-01,5.523824691772460938e-02,1.673836708068847656e-01,4.499778151512145996e-02
1.367913484573364258e-01,7.543957233428955078e-02,1.575434505939483643e-01,1.007083654403686523e-01,9.957683086395263672e-02
1.614580154418945312e-01,3.418874740600585938e-02,1.537569463253021240e-01,2.311092615127563477e-01,1.918640732765197754e-02
1.306657791137695312e-01,1.323836445808410645e-01,1.878214478492736816e-01,5.883753299713134766e-03,2.766693234443664551e-01
2.218762636184692383e-01,2.793149948120117188e-01,3.314141929149627686e-01,4.342085123062133789e-02,1.907950639724731445e-02
8.499503135681152344e-03,1.153536438941955566e-01,9.666126966476440430e-02,2.487832307815551758e-02,2.401366531848907471e-01
1.024153232574462891e-01,1.188951730728149414e-01,1.611322164535522461e-01,5.067325830459594727e-01,1.333315372467041016e-01
2.724151611328125000e-01,3.172161579132080078e-01,1.755278408527374268e-01,1.411916315555572510e-01,1.345068812370300293e-01
3.616952896118164062e-02,4.177665710449218750e-02,9.036386013031005859e-02,2.233726382255554199e-01,9.628206491470336914e-03
8.732187747955322266e-02,5.604684352874755859e-03,1.171495318412780762e-01,6.292432546615600586e-02,3.644348680973052979e-01
1.722775697708129883e-01,5.670541524887084961e-02,2.058155536651611328e-01,1.490923762321472168e-01,1.636281609535217285e-01
2.917175292968750000e-01,8.888721466064453125e-02,8.295172452926635742e-02,3.285369277000427246e-01,2.221322655677795410e-01
1.083948612213134766e-01,1.168176531791687012e-01,7.869222760200500488e-02,2.950507402420043945e-01,3.801879882812500000e-01
4.562842845916748047e-02,6.309580802917480469e-02,2.365290522575378418e-01,3.975256681442260742e-01,1.978117227554321289e-01
1.233458518981933594e-02,1.494734287261962891e-01,1.637312173843383789e-01,2.749912142753601074e-01,4.933971166610717773e-02
5.935597419738769531e-02,6.565093994140625000e-02,5.461317300796508789e-02,2.628496885299682617e-01,1.995834708213806152e-02
1.181763410568237305e-01,1.555945873260498047e-01,2.887881696224212646e-01,2.880011200904846191e-01,4.507750272750854492e-02
1.890528202056884766e-02,5.301982164382934570e-02,3.083705902099609375e-01,1.249160766601562500e-01,2.692204713821411133e-02
3.308557868003845215e-01,1.137856841087341309e-01,3.949608206748962402e-01,1.659728288650512695e-01,8.805239200592041016e-02
3.286726772785186768e-01,5.507075786590576172e-02,5.946779251098632812e-02,8.057546615600585938e-02,5.254918336868286133e-02
3.054108619689941406e-01,2.802331447601318359e-01,2.446459531784057617e-01,1.721348762512207031e-01,5.802333354949951172e-02
9.264171123504638672e-02,3.744118213653564453e-01,9.078907966613769531e-02,9.599816799163818359e-02,1.095392704010009766e-01
2.009451389312744141e-02,1.178668141365051270e-01,7.636421918869018555e-02,9.550535678863525391e-02,3.282814621925354004e-01
4.186335206031799316e-02,3.230764269828796387e-01,1.410747170448303223e-01,2.991963028907775879e-01,1.265327930450439453e-01
6.916856765747070312e-02,5.283373594284057617e-02,5.314493179321289062e-02,1.610870957374572754e-01,2.582641839981079102e-01
