1.484337449073791504e-01,1.252483129501342773e-01,2.755877375602722168e-01,1.836794614791870117e-01,1.965662240982055664e-01,2.747997641563415527e-01
1.554681062698364258e-01,1.803593635559082031e-01,1.002981066703796387e-01,3.879415988922119141e-02,1.266992688179016113e-01,2.807962894439697266e-01
1.413714885711669922e-02,2.190567553043365479e-01,5.171191692352294922e-02,1.310059428215026855e-01,5.843758583068847656e-03,2.951160073280334473e-01
1.548440456390380859e-01,7.613712549209594727e-02,2.757395505905151367e-01,1.310059428215026855e-01,1.871666312217712402e-01,2.642267942428588867e-01
1.206319332122802734e-01,5.512475967407226562e-03,6.266653537750244141e-02,1.093752980232238770e-01,1.448985338211059570e-01,1.352738738059997559e-01
8.370697498321533203e-03,1.407116651535034180e-02,2.839276790618896484e-01,1.189940571784973145e-01,3.554365336894989014e-01,7.301908731460571289e-02
4.926496744155883789e-02,3.143233060836791992e-02,5.170894861221313477e-01,1.189940571784973145e-01,7.578903436660766602e-02,8.130910992622375488e-02
1.336258649826049805e-02,1.703265905380249023e-01,2.036962807178497314e-01,1.935897469520568848e-01,1.308518052101135254e-01,3.509673476219177246e-02
4.039287567138671875e-02,4.688411951065063477e-02,3.901231586933135986e-01,1.782338619232177734e-01,3.484987020492553711e-01,7.210341095924377441e-02
7.554268836975097656e-02,1.858715116977691650e-01,4.658763110637664795e-01,1.935897469520568848e-01,2.804056704044342041e-01,3.935483098030090332e-02
1.084019541740417480e-01,1.495022177696228027e-01,2.773260176181793213e-01,1.775017678737640381e-01,2.630452811717987061e-01,7.742431759834289551e-02
1.889972090721130371e-01,1.612025499343872070e-01,4.459381997585296631e-01,1.474553346633911133e-02,4.756307601928710938e-02,3.124973177909851074e-02
1.602070331573486328e-01,1.394090652465820312e-01,8.151710033416748047e-02,3.022751212120056152e-02,7.044047117233276367e-02,8.733358979225158691e-02
1.166535615921020508e-01,1.724180579185485840e-01,1.214620471000671387e-01,1.310059428215026855e-01,2.404958009719848633e-02,1.061106026172637939e-01
1.317443251609802246e-01,2.832040786743164062e-01,2.671503424644470215e-01,1.310059428215026855e-01,4.681205749511718750e-02,3.270321786403656006e-01
1.278896927833557129e-01,1.451174616813659668e-01,2.526928186416625977e-01,1.310059428215026855e-01,9.935343265533447266e-02,3.946816027164459229e-01
1.649401783943176270e-01,2.703909277915954590e-01,2.438836097717285156e-01,4.444630742073059082e-01,1.853168010711669922e-03,3.364776670932769775e-01
1.260415315628051758e-01,2.616147398948669434e-01,3.480279445648193359e-02,1.226560473442077637e-01,1.278445124626159668e-02,3.210034668445587158e-01
1.401895880699157715e-01,2.494984269142150879e-01,6.505566835403442383e-02,3.749623298645019531e-01,3.772038221359252930e-02,2.889902293682098389e-01
1.897563934326171875e-01,2.372733950614929199e-01,8.035248517990112305e-02,2.439940571784973145e-01,1.889657974243164062e-02,3.103620707988739014e-01
2.332546114921569824e-01,2.757444381713867188e-01,1.412861347198486328e-01,7.319498062133789062e-02,7.130557298660278320e-02,3.977890908718109131e-01
2.170007228851318359e-01,2.068455815315246582e-01,3.204365074634552002e-01,2.691140770912170410e-02,2.442848682403564453e-02,2.981535494327545166e-01
1.840620636940002441e-01,7.139450311660766602e-02,3.455376625061035156e-01,3.393392860889434814e-01,6.324607133865356445e-02,2.811728119850158691e-01
2.856332659721374512e-01,1.727944612503051758e-02,3.339288234710693359e-01,3.429009616374969482e-01,3.457069396972656250e-06,1.303943693637847900e-01
1.329871416091918945e-01,3.286034464836120605e-01,1.511667370796203613e-01,3.393392860889434814e-01,9.043070673942565918e-02,4.202705621719360352e-02
6.908816099166870117e-02,2.212214469909667969e-02,1.646038293838500977e-01,4.643392860889434814e-01,6.388965249061584473e-02,3.393721580505371094e-02
6.711277365684509277e-02,7.119864225387573242e-02,6.660532951354980469e-02,4.318681061267852783e-01,1.111976504325866699e-01,3.881287574768066406e-02
3.661561012268066406e-02,2.789905071258544922e-01,1.354504823684692383e-01,6.172883510589599609e-02,1.016091704368591309e-01,1.417869329452514648e-01
1.423662304878234863e-01,2.569912672042846680e-01,5.033324956893920898e-01,2.916289567947387695e-01,1.571178436279296875e-03,1.255795955657958984e-01
1.373513340950012207e-01,4.000800848007202148e-01,1.655438542366027832e-01,7.584071159362792969e-02,3.167068958282470703e-02,7.973170280456542969e-02
2.224353551864624023e-01,1.275539398193359375e-05,2.233593463897705078e-01,9.807693958282470703e-02,7.112216949462890625e-02,1.538881659507751465e-01
2.094211578369140625e-01,2.053996920585632324e-01,2.321587204933166504e-01,3.393392860889434814e-01,7.455426454544067383e-02,1.794149279594421387e-01
2.288111448287963867e-01,2.916551232337951660e-01,7.877057790756225586e-02,3.393392860889434814e-01,9.665858745574951172e-02,4.342138767242431641e-02
1.780716180801391602e-01,1.474827527999877930e-02,2.100226879119873047e-01,3.393392860889434814e-01,3.292835652828216553e-01,1.241688132286071777e-01
2.781828045845031738e-01,2.142892479896545410e-01,3.267573714256286621e-01,3.393392860889434814e-01,1.742652058601379395e-01,1.551735401153564453e-01
3.600811958312988281e-02,2.079349756240844727e-01,1.311302185058593750e-03,1.575351059436798096e-01,1.607598066329956055e-01,8.703529834747314453e-03
8.800339698791503906e-02,1.152133941650390625e-01,6.140056252479553223e-02,2.147391438484191895e-02,1.639612913131713867e-01,1.270604133605957031e-02
5.326098203659057617e-02,6.914401054382324219e-02,1.526826024055480957e-01,1.043649911880493164e-01,9.664529561996459961e-02,9.333676099777221680e-02
4.261249303817749023e-02,2.165246605873107910e-01,1.113992333412170410e-01,2.605313062667846680e-02,8.627629280090332031e-02,2.721333503723144531e-02
5.431729555130004883e-02,2.512547373771667480e-01,5.254554748535156250e-02,4.336100816726684570e-02,1.319337487220764160e-01,1.872277855873107910e-01
1.103976964950561523e-01,1.408613920211791992e-01,5.141496658325195312e-02,6.029611825942993164e-02,1.679491996765136719e-02,2.846311628818511963e-01
9.048342704772949219e-02,1.427635848522186279e-01,2.307689785957336426e-01,3.537354469299316406e-01,5.817502737045288086e-02,2.584961354732513428e-01
1.090291738510131836e-01,2.082829773426055908e-01,3.604497015476226807e-01,3.696721792221069336e-02,2.111577987670898438e-02,2.014877498149871826e-01
3.337174654006958008e-01,5.153089761734008789e-02,3.697145879268646240e-01,8.933925628662109375e-02,2.332264482975006104e-01,1.873696744441986084e-01
2.176698446273803711e-01,2.328211069107055664e-02,3.622801005840301514e-01,1.212108135223388672e-02,1.219856142997741699e-01,1.780950427055358887e-01
2.010644078254699707e-01,2.562987804412841797e-02,3.234532773494720459e-01,7.732737064361572266e-02,4.051860570907592773e-01,6.110465526580810547e-02
1.855422258377075195e-01,1.040607690811157227e-01,8.073210716247558594e-02,7.732737064361572266e-02,5.270519256591796875e-01,1.584249138832092285e-01
2.413605451583862305e-01,2.990585565567016602e-02,6.726980209350585938e-04,6.167989969253540039e-02,4.612803459167480469e-03,1.178558170795440674e-01
1.867619752883911133e-01,8.180058002471923828e-02,7.114809751510620117e-02,7.732737064361572266e-02,1.100911498069763184e-01,1.489968001842498779e-01
1.594699025154113770e-01,2.488428354263305664e-02,1.521112918853759766e-01,8.301675319671630859e-03,9.417831897735595703e-02,9.642404317855834961e-02
1.905639767646789551e-01,4.415664672851562500e-01,2.003325819969177246e-01,6.858974695205688477e-02,1.778712272644042969e-01,3.438568115234375000e-02
1.383436322212219238e-01,2.476195096969604492e-01,2.201807498931884766e-02,6.932282447814941406e-02,3.147143125534057617e-02,1.175792217254638672e-01
1.351976990699768066e-01,5.431681871414184570e-02,4.792699217796325684e-02,6.824687123298645020e-02,1.020050048828125000e-02,9.480866789817810059e-02
7.442003488540649414e-02,7.303172349929809570e-02,9.125524759292602539e-02,2.976725995540618896e-01,1.937586069107055664e-02,1.127727329730987549e-01
1.671824455261230469e-01,5.519688129425048828e-02,1.859617829322814941e-01,2.976725995540618896e-01,1.150878667831420898e-01,9.287315607070922852e-02
2.309823036193847656e-02,7.078754901885986328e-02,1.566602587699890137e-01,2.976725995540618896e-01,3.081516623497009277e-01,1.210809350013732910e-01
1.103768348693847656e-01,9.600865840911865234e-02,1.821613311767578125e-01,2.976725995540618896e-01,2.755529284477233887e-01,6.915497779846191406e-02
5.797082185745239258e-02,8.787536621093750000e-02,1.653199791908264160e-01,2.976725995540618896e-01,3.133509159088134766e-01,1.007450819015502930e-01
2.462573051452636719e-01,4.673928022384643555e-02,1.648333072662353516e-01,1.081700921058654785e-01,4.976915717124938965e-01,7.021278142929077148e-02
7.149440050125122070e-02,4.482978582382202148e-02,7.328301668167114258e-02,5.849784612655639648e-02,2.243046164512634277e-01,5.378425121307373047e-02
1.935383081436157227e-01,1.739108562469482422e-02,7.722318172454833984e-02,5.183106660842895508e-02,1.598686575889587402e-01,1.824986934661865234e-02
1.852186322212219238e-01,8.555394411087036133e-02,7.126104831695556641e-02,1.705443859100341797e-02,1.498957276344299316e-01,3.475279510021209717e-01
9.298455715179443359e-02,7.285696268081665039e-02,2.278254032135009766e-01,1.310059428215026855e-01,1.370859742164611816e-01,3.491001427173614502e-01
1.738467812538146973e-01,1.134124994277954102e-01,3.028797507286071777e-01,1.519216895103454590e-01,8.542424440383911133e-02,1.344631910324096680e-01
1.389033198356628418e-01,7.833182811737060547e-03,1.840766668319702148e-01,1.310059428215026855e-01,8.024799823760986328e-02,9.771561622619628906e-02
7.970076799392700195e-02,7.897555828094482422e-03,4.051524400711059570e-02,7.732737064361572266e-02,5.635601282119750977e-02,1.161432266235351562e-02
9.423375129699707031e-03,1.850676536560058594e-02,2.342648804187774658e-01,7.732737064361572266e-02,6.477081775665283203e-02,4.943287372589111328e-02
1.646614074707031250e-02,6.439912319183349609e-02,2.631959617137908936e-01,3.553414344787597656e-02,5.107039213180541992e-02,7.016712427139282227e-02
3.566420078277587891e-02,9.166896343231201172e-03,3.844953477382659912e-01,1.738948822021484375e-01,5.067032575607299805e-02,3.111147880554199219e-02
2.382671833038330078e-02,2.844346165657043457e-01,2.742865383625030518e-01,1.065167486667633057e-01,4.913091659545898438e-03,3.892642259597778320e-02
1.792393326759338379e-01,1.109563112258911133e-01,3.856406509876251221e-01,3.580719828605651855e-01,2.540839910507202148e-01,1.029520034790039062e-01
2.293562293052673340e-01,2.263466715812683105e-01,3.371692001819610596e-01,7.732737064361572266e-02,1.138957738876342773e-01,6.101089715957641602e-02
1.785664558410644531e-01,2.005589008331298828e-02,3.963527083396911621e-01,2.146601676940917969e-01,2.580160498619079590e-01,9.724813699722290039e-02
5.175095796585083008e-02,1.541664600372314453e-01,1.912862658500671387e-01,2.439940571784973145e-01,1.825358271598815918e-01,2.564539611339569092e-01
6.687504053115844727e-02,8.346432447433471680e-02,3.069614171981811523e-01,1.310059428215026855e-01,1.598432660102844238e-01,4.715955257415771484e-02
1.122456789016723633e-01,2.086869478225708008e-01,1.331623196601867676e-01,1.317027211189270020e-01,1.774355769157409668e-01,6.205846667289733887e-01
5.880606174468994141e-02,5.257350206375122070e-02,3.369660973548889160e-01,2.976725995540618896e-01,2.068389058113098145e-01,5.013059377670288086e-01
5.458426475524902344e-02,4.755878448486328125e-02,2.860265970230102539e-02,2.976725995540618896e-01,2.212625741958618164e-02,5.606442689895629883e-01
7.568597793579101562e-04,1.273195147514343262e-01,1.123148202896118164e-02,7.732737064361572266e-02,2.377229332923889160e-01,4.940194785594940186e-01
1.413248181343078613e-01,1.047725081443786621e-01,9.177964925765991211e-02,7.732737064361572266e-02,1.496714353561401367e-01,2.323092818260192871e-01
1.494519114494323730e-01,5.067718029022216797e-02,2.671492099761962891e-02,7.732737064361572266e-02,1.244043707847595215e-01,6.912964582443237305e-02
